Attempt,Algorithm,Length,Time,,,,,,,,,,
120,Dijkstra,34,0.00035,,,,,,,,,,
120,Dijkstra,35,0.00262,,,,,,,,,,
120,Dijkstra,36,0.00062,,,,,,,,,,
120,Dijkstra,37,0.00111,,,,,,,,,,
120,Dijkstra,38,0.00205,,,,,,,,,,
120,Dijkstra,39,0.00498,,,,,,,,,,
120,Dijkstra,40,0.00068,,,,,,,,,,
120,Dijkstra,41,0.0006,,,,,,,,,,
120,Dijkstra,42,0.00045,,,,,,,,,,
120,Dijkstra,43,0.00082,,,,,,,,,,
120,Dijkstra,44,0.00127,,,,,,,,,,
120,Dijkstra,45,0.00093,,,,,,,,,,
121,Dijkstra,3,0.00028,,,,,,,,,,
121,Dijkstra,4,0.00118,,,,,,,,,,
121,Dijkstra,5,0.00111,,,,,,,,,,
121,Dijkstra,6,0.00039,,,,,,,,,,
121,Dijkstra,7,0.00105,,,,,,,,,,
121,Dijkstra,8,3.00E-05,,,,,,,,,,
121,Dijkstra,9,0.00389,,,,,,,,,,
121,Dijkstra,10,0.00334,,,,,,,,,,
121,Dijkstra,11,0.001,,,,,,,,,,
121,Dijkstra,12,0.00028,,,,,,,,,,
121,Dijkstra,13,0.00018,,,,,,,,,,
121,Dijkstra,14,0.00824,,,,,,,,,,
121,Dijkstra,15,0.00464,,,,,,,,,,
121,Dijkstra,16,0.00153,,,,,,,,,,
121,Dijkstra,17,0.00221,,,,,,,,,,
121,Dijkstra,18,0.0021,,,,,,,,,,
121,Dijkstra,19,0.00366,,,,,,,,,,
121,Dijkstra,20,0.00077,,,,,,,,,,
121,Dijkstra,21,0.00376,,,,,,,,,,
121,Dijkstra,22,0.00171,,,,,,,,,,
121,Dijkstra,23,0.00607,,,,,,,,,,
121,Dijkstra,24,0.0009,,,,,,,,,,
121,Dijkstra,25,0.00295,,,,,,,,,,
121,Dijkstra,26,0.00224,,,,,,,,,,
121,Dijkstra,27,0.00222,,,,,,,,,,
121,Dijkstra,28,0.0001,,,,,,,,,,
121,Dijkstra,29,0.00278,,,,,,,,,,
121,Dijkstra,30,5.00E-05,,,,,,,,,,
121,Dijkstra,31,0.00769,,,,,,,,,,
121,Dijkstra,32,0.00087,,,,,,,,,,
121,Dijkstra,33,0.00128,,,,,,,,,,
121,Dijkstra,34,0.01053,,,,,,,,,,
121,Dijkstra,35,0.00698,,,,,,,,,,
121,Dijkstra,36,0.00057,,,,,,,,,,
121,Dijkstra,37,0.00245,,,,,,,,,,
121,Dijkstra,38,0.00155,,,,,,,,,,
121,Dijkstra,39,8.00E-05,,,,,,,,,,
121,Dijkstra,40,0.00577,,,,,,,,,,
121,Dijkstra,41,0.00013,,,,,,,,,,
121,Dijkstra,42,0.00049,,,,,,,,,,
121,Dijkstra,43,0.01144,,,,,,,,,,
121,Dijkstra,44,0.00032,,,,,,,,,,
122,Dijkstra,3,0.00014,,,,,,,,,,
122,Dijkstra,4,0.00704,,,,,,,,,,
122,Dijkstra,5,0.00042,,,,,,,,,,
122,Dijkstra,6,0.00157,,,,,,,,,,
122,Dijkstra,7,0.00737,,,,,,,,,,
122,Dijkstra,8,0.00387,,,,,,,,,,
122,Dijkstra,9,0.00472,,,,,,,,,,
122,Dijkstra,10,7.00E-05,,,,,,,,,,
122,Dijkstra,11,0.00137,,,,,,,,,,
122,Dijkstra,12,0.00384,,,,,,,,,,
122,Dijkstra,13,0.00049,,,,,,,,,,
122,Dijkstra,14,0.00075,,,,,,,,,,
122,Dijkstra,15,0.00482,,,,,,,,,,
122,Dijkstra,16,0.00423,,,,,,,,,,
122,Dijkstra,17,0.00366,,,,,,,,,,
122,Dijkstra,18,0.00394,,,,,,,,,,
122,Dijkstra,19,0.00318,,,,,,,,,,
122,Dijkstra,20,0.00111,,,,,,,,,,
122,Dijkstra,21,0.00306,,,,,,,,,,
122,Dijkstra,22,0.00326,,,,,,,,,,
122,Dijkstra,23,0.00064,,,,,,,,,,
122,Dijkstra,24,0.0064,,,,,,,,,,
122,Dijkstra,25,0.00322,,,,,,,,,,
122,Dijkstra,26,0.00713,,,,,,,,,,
122,Dijkstra,27,0.00275,,,,,,,,,,
122,Dijkstra,28,8.00E-05,,,,,,,,,,
122,Dijkstra,29,0.00059,,,,,,,,,,
122,Dijkstra,30,0.00035,,,,,,,,,,
122,Dijkstra,31,0.00025,,,,,,,,,,
122,Dijkstra,32,0.00189,,,,,,,,,,
122,Dijkstra,33,0.00077,,,,,,,,,,
122,Dijkstra,34,0.00016,,,,,,,,,,
122,Dijkstra,35,5.00E-05,,,,,,,,,,
122,Dijkstra,36,0.00281,,,,,,,,,,
122,Dijkstra,37,0.0012,,,,,,,,,,
122,Dijkstra,38,0.00066,,,,,,,,,,
122,Dijkstra,39,0.00017,,,,,,,,,,
122,Dijkstra,40,0.00281,,,,,,,,,,
122,Dijkstra,41,0.00432,,,,,,,,,,
122,Dijkstra,42,0.0031,,,,,,,,,,
122,Dijkstra,43,0.00133,,,,,,,,,,
123,Dijkstra,3,0.00029,,,,,,,,,,
123,Dijkstra,4,0.00083,,,,,,,,,,
123,Dijkstra,5,0.00689,,,,,,,,,,
123,Dijkstra,6,0.00131,,,,,,,,,,
123,Dijkstra,7,0.005,,,,,,,,,,
123,Dijkstra,8,0.00299,,,,,,,,,,
123,Dijkstra,9,0.00032,,,,,,,,,,
123,Dijkstra,10,0.00076,,,,,,,,,,
123,Dijkstra,11,0.00127,,,,,,,,,,
123,Dijkstra,12,0.00068,,,,,,,,,,
123,Dijkstra,13,0.00307,,,,,,,,,,
123,Dijkstra,14,3.00E-05,,,,,,,,,,
123,Dijkstra,15,0.00057,,,,,,,,,,
123,Dijkstra,16,0.00032,,,,,,,,,,
123,Dijkstra,17,0.00106,,,,,,,,,,
123,Dijkstra,18,0.00078,,,,,,,,,,
123,Dijkstra,19,0.00041,,,,,,,,,,
123,Dijkstra,20,0.0003,,,,,,,,,,
123,Dijkstra,21,0.00046,,,,,,,,,,
123,Dijkstra,22,0.00194,,,,,,,,,,
123,Dijkstra,23,0.00013,,,,,,,,,,
123,Dijkstra,24,0.00195,,,,,,,,,,
123,Dijkstra,25,0.00062,,,,,,,,,,
123,Dijkstra,26,0.00387,,,,,,,,,,
123,Dijkstra,27,0.00134,,,,,,,,,,
123,Dijkstra,28,0.00244,,,,,,,,,,
123,Dijkstra,29,0.00211,,,,,,,,,,
123,Dijkstra,30,0.00103,,,,,,,,,,
123,Dijkstra,31,0.00104,,,,,,,,,,
123,Dijkstra,32,0.00621,,,,,,,,,,
123,Dijkstra,33,0.00173,,,,,,,,,,
123,Dijkstra,34,0.00025,,,,,,,,,,
123,Dijkstra,35,0.00081,,,,,,,,,,
123,Dijkstra,36,0.00356,,,,,,,,,,
123,Dijkstra,37,0.002,,,,,,,,,,
123,Dijkstra,38,0.00619,,,,,,,,,,
123,Dijkstra,39,0.00266,,,,,,,,,,
124,Dijkstra,3,0.00057,,,,,,,,,,
124,Dijkstra,4,0.00638,,,,,,,,,,
124,Dijkstra,5,0.00176,,,,,,,,,,
124,Dijkstra,6,0.00023,,,,,,,,,,
124,Dijkstra,7,0.00695,,,,,,,,,,
124,Dijkstra,8,0.00039,,,,,,,,,,
124,Dijkstra,9,0.00088,,,,,,,,,,
124,Dijkstra,10,0.0063,,,,,,,,,,
124,Dijkstra,11,0.00164,,,,,,,,,,
124,Dijkstra,12,0.00674,,,,,,,,,,
124,Dijkstra,13,0.0012,,,,,,,,,,
124,Dijkstra,14,0.0045,,,,,,,,,,
124,Dijkstra,15,0.0017,,,,,,,,,,
124,Dijkstra,16,0.00187,,,,,,,,,,
124,Dijkstra,17,0.00019,,,,,,,,,,
124,Dijkstra,18,0.01025,,,,,,,,,,
124,Dijkstra,19,0.0005,,,,,,,,,,
124,Dijkstra,20,0.00234,,,,,,,,,,
124,Dijkstra,21,0.00361,,,,,,,,,,
124,Dijkstra,22,8.00E-05,,,,,,,,,,
124,Dijkstra,23,0.00524,,,,,,,,,,
124,Dijkstra,24,0.00058,,,,,,,,,,
124,Dijkstra,25,0.00146,,,,,,,,,,
125,Dijkstra,3,0.00034,,,,,,,,,,
125,Dijkstra,4,0.00311,,,,,,,,,,
125,Dijkstra,5,0.00178,,,,,,,,,,
125,Dijkstra,6,0.00375,,,,,,,,,,
125,Dijkstra,7,0.00406,,,,,,,,,,
125,Dijkstra,8,0.00385,,,,,,,,,,
125,Dijkstra,9,0.00088,,,,,,,,,,
125,Dijkstra,10,0.0021,,,,,,,,,,
125,Dijkstra,11,0.00135,,,,,,,,,,
125,Dijkstra,12,0.00278,,,,,,,,,,
125,Dijkstra,13,0.00302,,,,,,,,,,
125,Dijkstra,14,0.00171,,,,,,,,,,
125,Dijkstra,15,0.00039,,,,,,,,,,
125,Dijkstra,16,0.00201,,,,,,,,,,
125,Dijkstra,17,0.00067,,,,,,,,,,
125,Dijkstra,18,0.00087,,,,,,,,,,
125,Dijkstra,19,0.00289,,,,,,,,,,
125,Dijkstra,20,0.00906,,,,,,,,,,
125,Dijkstra,21,0.00031,,,,,,,,,,
125,Dijkstra,22,0.00434,,,,,,,,,,
125,Dijkstra,23,0.00233,,,,,,,,,,
125,Dijkstra,24,0.0026,,,,,,,,,,
125,Dijkstra,25,0.00361,,,,,,,,,,
126,Dijkstra,3,0.00027,,,,,,,,,,
126,Dijkstra,4,0.00816,,,,,,,,,,
126,Dijkstra,5,0.0055,,,,,,,,,,
126,Dijkstra,6,0.00037,,,,,,,,,,
126,Dijkstra,7,0.0018,,,,,,,,,,
126,Dijkstra,8,0.00114,,,,,,,,,,
126,Dijkstra,9,0.00251,,,,,,,,,,
126,Dijkstra,10,0.00388,,,,,,,,,,
126,Dijkstra,11,0.00228,,,,,,,,,,
126,Dijkstra,12,0.00159,,,,,,,,,,
126,Dijkstra,13,0.00084,,,,,,,,,,
126,Dijkstra,14,0.00842,,,,,,,,,,
126,Dijkstra,15,0.0086,,,,,,,,,,
126,Dijkstra,16,0.00063,,,,,,,,,,
126,Dijkstra,17,0.00025,,,,,,,,,,
126,Dijkstra,18,0.00479,,,,,,,,,,
126,Dijkstra,19,0.00078,,,,,,,,,,
126,Dijkstra,20,0.00492,,,,,,,,,,
126,Dijkstra,21,0.00037,,,,,,,,,,
126,Dijkstra,22,0.01071,,,,,,,,,,
126,Dijkstra,23,0.00147,,,,,,,,,,
126,Dijkstra,24,0.00133,,,,,,,,,,
126,Dijkstra,25,0.00037,,,,,,,,,,
126,Dijkstra,26,0.00203,,,,,,,,,,
126,Dijkstra,27,0.00264,,,,,,,,,,
126,Dijkstra,28,0.00643,,,,,,,,,,
126,Dijkstra,29,0.00185,,,,,,,,,,
126,Dijkstra,30,0.00267,,,,,,,,,,
127,Dijkstra,3,0.00014,,,,,,,,,,
127,Dijkstra,4,0.00073,,,,,,,,,,
127,Dijkstra,5,6.00E-05,,,,,,,,,,
127,Dijkstra,6,0.00205,,,,,,,,,,
127,Dijkstra,7,0.00063,,,,,,,,,,
127,Dijkstra,8,0.00023,,,,,,,,,,
127,Dijkstra,9,0.003,,,,,,,,,,
127,Dijkstra,10,0.00274,,,,,,,,,,
127,Dijkstra,11,0.00365,,,,,,,,,,
127,Dijkstra,12,0.00477,,,,,,,,,,
127,Dijkstra,13,0.00218,,,,,,,,,,
127,Dijkstra,14,0.00119,,,,,,,,,,
127,Dijkstra,15,0.00707,,,,,,,,,,
127,Dijkstra,16,0.00357,,,,,,,,,,
127,Dijkstra,17,0.00066,,,,,,,,,,
127,Dijkstra,18,0.00027,,,,,,,,,,
127,Dijkstra,19,0.00442,,,,,,,,,,
127,Dijkstra,20,8.00E-05,,,,,,,,,,
127,Dijkstra,21,0.00178,,,,,,,,,,
127,Dijkstra,22,0.0004,,,,,,,,,,
127,Dijkstra,23,0.00638,,,,,,,,,,
127,Dijkstra,24,0.00247,,,,,,,,,,
127,Dijkstra,25,0.00201,,,,,,,,,,
127,Dijkstra,26,0.01143,,,,,,,,,,
127,Dijkstra,27,0.00252,,,,,,,,,,
127,Dijkstra,28,0.00108,,,,,,,,,,
127,Dijkstra,29,0.00566,,,,,,,,,,
128,Dijkstra,3,0.00054,,,,,,,,,,
128,Dijkstra,4,0.00039,,,,,,,,,,
128,Dijkstra,5,0.00037,,,,,,,,,,
128,Dijkstra,6,0.00566,,,,,,,,,,
128,Dijkstra,7,0.00033,,,,,,,,,,
128,Dijkstra,8,0.00674,,,,,,,,,,
128,Dijkstra,9,0.00106,,,,,,,,,,
128,Dijkstra,10,0.00075,,,,,,,,,,
128,Dijkstra,11,0.00392,,,,,,,,,,
128,Dijkstra,12,0.0015,,,,,,,,,,
128,Dijkstra,13,0.00557,,,,,,,,,,
128,Dijkstra,14,0.00421,,,,,,,,,,
128,Dijkstra,15,0.00231,,,,,,,,,,
128,Dijkstra,16,0.00081,,,,,,,,,,
128,Dijkstra,17,0.00091,,,,,,,,,,
128,Dijkstra,18,0.0056,,,,,,,,,,
128,Dijkstra,19,0.00155,,,,,,,,,,
128,Dijkstra,20,0.00282,,,,,,,,,,
128,Dijkstra,21,0.0015,,,,,,,,,,
128,Dijkstra,22,0.00302,,,,,,,,,,
128,Dijkstra,23,0.0002,,,,,,,,,,
128,Dijkstra,24,0.00014,,,,,,,,,,
128,Dijkstra,25,0.00097,,,,,,,,,,
128,Dijkstra,26,0.00093,,,,,,,,,,
128,Dijkstra,27,0.00048,,,,,,,,,,
128,Dijkstra,28,0.00232,,,,,,,,,,
128,Dijkstra,29,0.00465,,,,,,,,,,
128,Dijkstra,30,0.00169,,,,,,,,,,
129,Dijkstra,3,0.00021,,,,,,,,,,
129,Dijkstra,4,0.00286,,,,,,,,,,
129,Dijkstra,5,0.00176,,,,,,,,,,
129,Dijkstra,6,0.00084,,,,,,,,,,
129,Dijkstra,7,3.00E-05,,,,,,,,,,
129,Dijkstra,8,9.00E-05,,,,,,,,,,
129,Dijkstra,9,0.00576,,,,,,,,,,
129,Dijkstra,10,0.00038,,,,,,,,,,
129,Dijkstra,11,0.00672,,,,,,,,,,
129,Dijkstra,12,0.0025,,,,,,,,,,
129,Dijkstra,13,0.00354,,,,,,,,,,
129,Dijkstra,14,0.00062,,,,,,,,,,
129,Dijkstra,15,0.00467,,,,,,,,,,
129,Dijkstra,16,0.00874,,,,,,,,,,
129,Dijkstra,17,0.00155,,,,,,,,,,
129,Dijkstra,18,0.00327,,,,,,,,,,
129,Dijkstra,19,0.00128,,,,,,,,,,
129,Dijkstra,20,0.00137,,,,,,,,,,
129,Dijkstra,21,0.00342,,,,,,,,,,
129,Dijkstra,22,0.00016,,,,,,,,,,
129,Dijkstra,23,0.00293,,,,,,,,,,
129,Dijkstra,24,0.00073,,,,,,,,,,
130,Dijkstra,3,0.00026,,,,,,,,,,
130,Dijkstra,4,0.00286,,,,,,,,,,
130,Dijkstra,5,0.00262,,,,,,,,,,
130,Dijkstra,6,0.0002,,,,,,,,,,
130,Dijkstra,7,0.00029,,,,,,,,,,
130,Dijkstra,8,0.00811,,,,,,,,,,
130,Dijkstra,9,0.00104,,,,,,,,,,
130,Dijkstra,10,0.00135,,,,,,,,,,
130,Dijkstra,11,0.00083,,,,,,,,,,
130,Dijkstra,12,0.00099,,,,,,,,,,
130,Dijkstra,13,0.00094,,,,,,,,,,
130,Dijkstra,14,0.00139,,,,,,,,,,
130,Dijkstra,15,1.00E-05,,,,,,,,,,
130,Dijkstra,16,0.00399,,,,,,,,,,
130,Dijkstra,17,0.0003,,,,,,,,,,
130,Dijkstra,18,0.0007,,,,,,,,,,
130,Dijkstra,19,0.00498,,,,,,,,,,
130,Dijkstra,20,6.00E-05,,,,,,,,,,
130,Dijkstra,21,5.00E-05,,,,,,,,,,
130,Dijkstra,22,0.00676,,,,,,,,,,
130,Dijkstra,23,0.0033,,,,,,,,,,
130,Dijkstra,24,0.0006,,,,,,,,,,
130,Dijkstra,25,0.0008,,,,,,,,,,
130,Dijkstra,26,0.0002,,,,,,,,,,
130,Dijkstra,27,0.00336,,,,,,,,,,
130,Dijkstra,28,0.00137,,,,,,,,,,
130,Dijkstra,29,0.00186,,,,,,,,,,
130,Dijkstra,30,0.00353,,,,,,,,,,
130,Dijkstra,31,0.00368,,,,,,,,,,
130,Dijkstra,32,0.0004,,,,,,,,,,
130,Dijkstra,33,0.011,,,,,,,,,,
130,Dijkstra,34,0.00026,,,,,,,,,,
130,Dijkstra,35,0.00171,,,,,,,,,,
130,Dijkstra,36,0.00017,,,,,,,,,,
131,Dijkstra,3,0.00018,,,,,,,,,,
131,Dijkstra,4,0.00143,,,,,,,,,,
131,Dijkstra,5,0.00116,,,,,,,,,,
131,Dijkstra,6,0.00041,,,,,,,,,,
131,Dijkstra,7,0.00143,,,,,,,,,,
131,Dijkstra,8,0.00571,,,,,,,,,,
131,Dijkstra,9,0.00434,,,,,,,,,,
131,Dijkstra,10,0.00732,,,,,,,,,,
131,Dijkstra,11,0.00097,,,,,,,,,,
131,Dijkstra,12,0.0041,,,,,,,,,,
131,Dijkstra,13,0.00359,,,,,,,,,,
131,Dijkstra,14,0.00045,,,,,,,,,,
131,Dijkstra,15,0.00562,,,,,,,,,,
131,Dijkstra,16,0.00324,,,,,,,,,,
131,Dijkstra,17,0.00059,,,,,,,,,,
131,Dijkstra,18,0.00189,,,,,,,,,,
131,Dijkstra,19,0.00198,,,,,,,,,,
131,Dijkstra,20,0.00618,,,,,,,,,,
131,Dijkstra,21,0.0035,,,,,,,,,,
131,Dijkstra,22,0.00288,,,,,,,,,,
131,Dijkstra,23,0.00129,,,,,,,,,,
131,Dijkstra,24,0.00349,,,,,,,,,,
131,Dijkstra,25,0.00516,,,,,,,,,,
131,Dijkstra,26,0.00182,,,,,,,,,,
131,Dijkstra,27,0.00163,,,,,,,,,,
131,Dijkstra,28,0.00101,,,,,,,,,,
131,Dijkstra,29,0.00221,,,,,,,,,,
131,Dijkstra,30,0.0001,,,,,,,,,,
131,Dijkstra,31,0.00189,,,,,,,,,,
131,Dijkstra,32,0.00345,,,,,,,,,,
131,Dijkstra,33,0.0056,,,,,,,,,,
131,Dijkstra,34,0.00038,,,,,,,,,,
131,Dijkstra,35,0.00302,,,,,,,,,,
131,Dijkstra,36,0.00232,,,,,,,,,,
131,Dijkstra,37,0.00089,,,,,,,,,,
132,Dijkstra,3,0.00018,,,,,,,,,,
132,Dijkstra,4,0.00291,,,,,,,,,,
132,Dijkstra,5,0.00436,,,,,,,,,,
132,Dijkstra,6,0.00145,,,,,,,,,,
132,Dijkstra,7,0.00467,,,,,,,,,,
132,Dijkstra,8,0.00132,,,,,,,,,,
132,Dijkstra,9,0.00354,,,,,,,,,,
132,Dijkstra,10,0.00393,,,,,,,,,,
132,Dijkstra,11,0.00393,,,,,,,,,,
132,Dijkstra,12,0.00191,,,,,,,,,,
132,Dijkstra,13,0.00395,,,,,,,,,,
132,Dijkstra,14,0.00081,,,,,,,,,,
132,Dijkstra,15,0.00022,,,,,,,,,,
132,Dijkstra,16,0.00269,,,,,,,,,,
132,Dijkstra,17,0.00575,,,,,,,,,,
132,Dijkstra,18,0.0009,,,,,,,,,,
132,Dijkstra,19,0.00335,,,,,,,,,,
132,Dijkstra,20,0.00139,,,,,,,,,,
132,Dijkstra,21,0.00317,,,,,,,,,,
132,Dijkstra,22,0.00331,,,,,,,,,,
132,Dijkstra,23,0.0045,,,,,,,,,,
132,Dijkstra,24,0.00119,,,,,,,,,,
132,Dijkstra,25,0.0016,,,,,,,,,,
132,Dijkstra,26,0.00224,,,,,,,,,,
132,Dijkstra,27,0.00115,,,,,,,,,,
132,Dijkstra,28,0.00446,,,,,,,,,,
132,Dijkstra,29,0.00304,,,,,,,,,,
132,Dijkstra,30,0.0014,,,,,,,,,,
132,Dijkstra,31,0.00677,,,,,,,,,,
132,Dijkstra,32,0.00064,,,,,,,,,,
132,Dijkstra,33,9.00E-05,,,,,,,,,,
132,Dijkstra,34,0.00028,,,,,,,,,,
132,Dijkstra,35,0.00011,,,,,,,,,,
132,Dijkstra,36,0.00276,,,,,,,,,,
132,Dijkstra,37,0.0008,,,,,,,,,,
132,Dijkstra,38,0.00615,,,,,,,,,,
132,Dijkstra,39,0.00071,,,,,,,,,,
132,Dijkstra,40,7.00E-05,,,,,,,,,,
132,Dijkstra,41,0.00024,,,,,,,,,,
133,Dijkstra,3,0.00028,,,,,,,,,,
133,Dijkstra,4,7.00E-05,,,,,,,,,,
133,Dijkstra,5,0.00154,,,,,,,,,,
133,Dijkstra,6,0.00025,,,,,,,,,,
133,Dijkstra,7,0.00425,,,,,,,,,,
133,Dijkstra,8,0.00265,,,,,,,,,,
133,Dijkstra,9,0.00256,,,,,,,,,,
133,Dijkstra,10,0.00204,,,,,,,,,,
133,Dijkstra,11,3.00E-05,,,,,,,,,,
133,Dijkstra,12,0.00616,,,,,,,,,,
133,Dijkstra,13,0.00033,,,,,,,,,,
133,Dijkstra,14,0.00284,,,,,,,,,,
133,Dijkstra,15,0.00089,,,,,,,,,,
133,Dijkstra,16,0.00041,,,,,,,,,,
133,Dijkstra,17,0.00216,,,,,,,,,,
133,Dijkstra,18,0.0014,,,,,,,,,,
133,Dijkstra,19,0.00093,,,,,,,,,,
133,Dijkstra,20,0.01159,,,,,,,,,,
133,Dijkstra,21,0.00914,,,,,,,,,,
133,Dijkstra,22,0.00088,,,,,,,,,,
133,Dijkstra,23,0.00351,,,,,,,,,,
133,Dijkstra,24,0.00065,,,,,,,,,,
133,Dijkstra,25,0.00494,,,,,,,,,,
133,Dijkstra,26,0.00044,,,,,,,,,,
133,Dijkstra,27,0.00544,,,,,,,,,,
133,Dijkstra,28,0.00084,,,,,,,,,,
133,Dijkstra,29,0.00015,,,,,,,,,,
133,Dijkstra,30,0.00303,,,,,,,,,,
133,Dijkstra,31,0.00065,,,,,,,,,,
133,Dijkstra,32,0.00029,,,,,,,,,,
133,Dijkstra,33,0.00178,,,,,,,,,,
133,Dijkstra,34,0.00215,,,,,,,,,,
133,Dijkstra,35,0.00299,,,,,,,,,,
133,Dijkstra,36,0.00138,,,,,,,,,,
133,Dijkstra,37,0.00777,,,,,,,,,,
133,Dijkstra,38,0.0009,,,,,,,,,,
133,Dijkstra,39,0.00259,,,,,,,,,,
134,Dijkstra,3,0.00018,,,,,,,,,,
134,Dijkstra,4,0.00016,,,,,,,,,,
134,Dijkstra,5,0.00532,,,,,,,,,,
134,Dijkstra,6,0.00625,,,,,,,,,,
134,Dijkstra,7,0.00028,,,,,,,,,,
134,Dijkstra,8,0.00018,,,,,,,,,,
134,Dijkstra,9,0.00288,,,,,,,,,,
134,Dijkstra,10,0.00798,,,,,,,,,,
134,Dijkstra,11,0.00048,,,,,,,,,,
134,Dijkstra,12,0.00253,,,,,,,,,,
134,Dijkstra,13,0.00267,,,,,,,,,,
134,Dijkstra,14,0.00086,,,,,,,,,,
134,Dijkstra,15,9.00E-05,,,,,,,,,,
134,Dijkstra,16,0.01254,,,,,,,,,,
134,Dijkstra,17,0.00727,,,,,,,,,,
134,Dijkstra,18,7.00E-05,,,,,,,,,,
134,Dijkstra,19,0.00254,,,,,,,,,,
134,Dijkstra,20,0.00082,,,,,,,,,,
134,Dijkstra,21,0.00546,,,,,,,,,,
134,Dijkstra,22,0.00341,,,,,,,,,,
134,Dijkstra,23,0.00199,,,,,,,,,,
134,Dijkstra,24,0.0005,,,,,,,,,,
134,Dijkstra,25,0.00479,,,,,,,,,,
134,Dijkstra,26,0.00369,,,,,,,,,,
134,Dijkstra,27,6.00E-05,,,,,,,,,,
134,Dijkstra,28,4.00E-05,,,,,,,,,,
134,Dijkstra,29,0.00162,,,,,,,,,,
134,Dijkstra,30,0.00082,,,,,,,,,,
134,Dijkstra,31,0.0016,,,,,,,,,,
134,Dijkstra,32,0.00079,,,,,,,,,,
134,Dijkstra,33,0.00679,,,,,,,,,,
134,Dijkstra,34,0.00191,,,,,,,,,,
134,Dijkstra,35,9.00E-05,,,,,,,,,,
134,Dijkstra,36,0.00218,,,,,,,,,,
134,Dijkstra,37,0.00019,,,,,,,,,,
134,Dijkstra,38,0.00138,,,,,,,,,,
134,Dijkstra,39,0.00129,,,,,,,,,,
134,Dijkstra,40,0.00489,,,,,,,,,,
134,Dijkstra,41,0.00066,,,,,,,,,,
134,Dijkstra,42,0.00081,,,,,,,,,,
134,Dijkstra,43,0.00814,,,,,,,,,,
134,Dijkstra,44,0.00308,,,,,,,,,,
134,Dijkstra,45,0.00206,,,,,,,,,,
134,Dijkstra,46,0.0005,,,,,,,,,,
134,Dijkstra,47,3.00E-05,,,,,,,,,,
134,Dijkstra,48,0.00044,,,,,,,,,,
134,Dijkstra,49,0.00418,,,,,,,,,,
135,Dijkstra,3,0.00024,,,,,,,,,,
135,Dijkstra,4,0.00848,,,,,,,,,,
135,Dijkstra,5,0.00301,,,,,,,,,,
135,Dijkstra,6,0.00831,,,,,,,,,,
135,Dijkstra,7,0.00507,,,,,,,,,,
135,Dijkstra,8,0.00433,,,,,,,,,,
135,Dijkstra,9,0.00525,,,,,,,,,,
135,Dijkstra,10,0.00675,,,,,,,,,,
135,Dijkstra,11,0.00701,,,,,,,,,,
135,Dijkstra,12,0.00093,,,,,,,,,,
135,Dijkstra,13,0.00051,,,,,,,,,,
135,Dijkstra,14,0.00033,,,,,,,,,,
135,Dijkstra,15,0.00434,,,,,,,,,,
135,Dijkstra,16,0.00047,,,,,,,,,,
135,Dijkstra,17,0.00015,,,,,,,,,,
135,Dijkstra,18,0.00344,,,,,,,,,,
135,Dijkstra,19,0.00207,,,,,,,,,,
135,Dijkstra,20,0.00046,,,,,,,,,,
135,Dijkstra,21,0.00453,,,,,,,,,,
135,Dijkstra,22,0.00044,,,,,,,,,,
135,Dijkstra,23,0.00079,,,,,,,,,,
135,Dijkstra,24,0.00058,,,,,,,,,,
135,Dijkstra,25,0.00032,,,,,,,,,,
135,Dijkstra,26,0.01055,,,,,,,,,,
135,Dijkstra,27,0.00796,,,,,,,,,,
135,Dijkstra,28,0.00234,,,,,,,,,,
135,Dijkstra,29,7.00E-05,,,,,,,,,,
135,Dijkstra,30,0.00259,,,,,,,,,,
135,Dijkstra,31,9.00E-05,,,,,,,,,,
135,Dijkstra,32,0.00182,,,,,,,,,,
135,Dijkstra,33,0.0003,,,,,,,,,,
135,Dijkstra,34,0.00036,,,,,,,,,,
135,Dijkstra,35,0.00057,,,,,,,,,,
135,Dijkstra,36,0.00012,,,,,,,,,,
135,Dijkstra,37,0.00878,,,,,,,,,,
135,Dijkstra,38,0.00431,,,,,,,,,,
135,Dijkstra,39,0.00656,,,,,,,,,,
135,Dijkstra,40,0.00167,,,,,,,,,,
136,Dijkstra,3,0.00015,,,,,,,,,,
136,Dijkstra,4,0.00088,,,,,,,,,,
136,Dijkstra,5,0.00151,,,,,,,,,,
136,Dijkstra,6,0.00278,,,,,,,,,,
136,Dijkstra,7,0.00516,,,,,,,,,,
136,Dijkstra,8,0.00064,,,,,,,,,,
136,Dijkstra,9,0.00313,,,,,,,,,,
136,Dijkstra,10,0.00554,,,,,,,,,,
136,Dijkstra,11,0.00278,,,,,,,,,,
136,Dijkstra,12,0.0003,,,,,,,,,,
136,Dijkstra,13,0.00233,,,,,,,,,,
136,Dijkstra,14,0.00322,,,,,,,,,,
136,Dijkstra,15,0.00091,,,,,,,,,,
136,Dijkstra,16,0.00017,,,,,,,,,,
136,Dijkstra,17,0.00412,,,,,,,,,,
136,Dijkstra,18,0.00115,,,,,,,,,,
136,Dijkstra,19,0.0047,,,,,,,,,,
136,Dijkstra,20,0.00212,,,,,,,,,,
136,Dijkstra,21,0.00206,,,,,,,,,,
136,Dijkstra,22,0.00093,,,,,,,,,,
136,Dijkstra,23,0.00228,,,,,,,,,,
136,Dijkstra,24,0.00341,,,,,,,,,,
